FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,320,5000,node0_0_0_13|P2-sw_0_1|e25|4|P1-sw_0_0|e13|3|P0-sw_0_2|e2|4|node0_0_0_11
VLAN_0_Flow_2,140,5000,node0_0_0_10|P2-sw_0_3|e6|7|P6-sw_0_6|e27|5|P4-sw_0_0|e25|7|P0-sw_0_1|e4|5|node0_0_0_13
VLAN_0_Flow_2,200,5000,node0_0_0_10|P3-sw_0_3|e7|4|P2-sw_0_0|e17|3|P4-sw_0_4|e18|4|P0-sw_0_9|e3|3|node0_0_0_12
VLAN_0_Flow_3,200,10000,node0_0_0_13|P3-sw_0_1|e26|4|P6-sw_0_6|e27|3|P1-sw_0_0|e13|4|P0-sw_0_2|e2|3|node0_0_0_11
VLAN_0_Flow_3,800,10000,node0_0_0_10|P3-sw_0_3|e7|2|P3-sw_0_0|e21|1|P0-sw_0_9|e3|2|node0_0_0_12
VLAN_0_Flow_5,200,10000,node0_0_0_10|P3-sw_0_3|e7|3|P4-sw_0_0|e25|4|P0-sw_0_1|e4|3|node0_0_0_13
VLAN_0_Flow_5,800,10000,node0_0_0_10|P3-sw_0_3|e7|2|P4-sw_0_0|e25|1|P0-sw_0_1|e4|2|node0_0_0_13
VLAN_0_Flow_6,160,10000,node0_0_0_13|P2-sw_0_1|e25|4|P1-sw_0_0|e13|3|P0-sw_0_2|e2|4|node0_0_0_11
VLAN_0_Flow_6,800,10000,node0_0_0_10|P3-sw_0_3|e7|2|P4-sw_0_0|e25|1|P0-sw_0_1|e4|2|node0_0_0_13
VLAN_0_Flow_7,440,10000,node0_0_0_13|P2-sw_0_1|e25|4|P5-sw_0_0|e27|3|P2-sw_0_6|e12|4|P0-sw_0_2|e2|3|node0_0_0_11
VLAN_0_Flow_7,800,10000,node0_0_0_10|P3-sw_0_3|e7|2|P4-sw_0_0|e25|1|P0-sw_0_1|e4|2|node0_0_0_13
VLAN_0_Flow_8,340,1000,node0_0_0_13|P3-sw_0_1|e26|5|P6-sw_0_6|e27|7|P1-sw_0_0|e13|5|P0-sw_0_2|e2|7|node0_0_0_11
VLAN_0_Flow_9,140,1000,node0_0_0_13|P2-sw_0_1|e25|7|P1-sw_0_0|e13|6|P0-sw_0_2|e2|5|node0_0_0_11
VLAN_0_Flow_9,100,1000,node0_0_0_13|P3-sw_0_1|e26|7|P6-sw_0_6|e27|6|P1-sw_0_0|e13|5|P0-sw_0_2|e2|7|node0_0_0_11
VLAN_0_Flow_10,100,2000,node0_0_0_13|P3-sw_0_1|e26|7|P2-sw_0_6|e12|6|P0-sw_0_2|e2|7|node0_0_0_11
VLAN_0_Flow_10,240,2000,node0_0_0_10|P3-sw_0_3|e7|7|P4-sw_0_0|e25|5|P0-sw_0_1|e4|6|node0_0_0_13
VLAN_0_Flow_11,300,5000,node0_0_0_13|P2-sw_0_1|e25|7|P5-sw_0_0|e27|5|P2-sw_0_6|e12|7|P0-sw_0_2|e2|6|node0_0_0_11
VLAN_0_Flow_11,200,5000,node0_0_0_13|P2-sw_0_1|e25|4|P5-sw_0_0|e27|3|P2-sw_0_6|e12|4|P0-sw_0_2|e2|3|node0_0_0_11
VLAN_0_Flow_12,140,5000,node0_0_0_10|P3-sw_0_3|e7|7|P3-sw_0_0|e21|6|P0-sw_0_9|e3|5|node0_0_0_12
VLAN_0_Flow_12,200,5000,node0_0_0_10|P3-sw_0_3|e7|4|P2-sw_0_0|e17|3|P4-sw_0_4|e18|4|P0-sw_0_9|e3|3|node0_0_0_12
VLAN_0_Flow_13,180,2000,node0_0_0_10|P3-sw_0_3|e7|5|P4-sw_0_0|e25|7|P0-sw_0_1|e4|6|node0_0_0_13
VLAN_0_Flow_13,100,2000,node0_0_0_10|P3-sw_0_3|e7|7|P4-sw_0_0|e25|5|P0-sw_0_1|e4|7|node0_0_0_13
VLAN_0_Flow_14,140,2000,node0_0_0_10|P3-sw_0_3|e7|7|P4-sw_0_0|e23|6|P0-sw_0_5|e22|7|P0-sw_0_9|e3|5|node0_0_0_12
VLAN_0_Flow_14,220,2000,node0_0_0_10|P3-sw_0_3|e7|5|P4-sw_0_0|e23|7|P0-sw_0_5|e22|6|P0-sw_0_9|e3|7|node0_0_0_12
VLAN_0_Flow_15,340,5000,node0_0_0_13|P1-sw_0_1|e24|7|P1-sw_0_7|e14|5|P0-sw_0_2|e2|7|node0_0_0_11
VLAN_0_Flow_15,160,5000,node0_0_0_10|P2-sw_0_3|e6|4|P2-sw_0_6|e12|3|P0-sw_0_2|e2|4|node0_0_0_11
VLAN_0_Flow_16,100,2000,node0_0_0_13|P3-sw_0_1|e26|7|P4-sw_0_6|e20|6|P0-sw_0_9|e3|7|node0_0_0_12
VLAN_0_Flow_16,220,2000,node0_0_0_10|P2-sw_0_3|e6|6|P4-sw_0_6|e20|5|P0-sw_0_9|e3|7|node0_0_0_12
VLAN_0_Flow_17,320,5000,node0_0_0_10|P3-sw_0_3|e7|5|P3-sw_0_0|e21|6|P0-sw_0_9|e3|5|node0_0_0_12
VLAN_0_Flow_17,200,5000,node0_0_0_10|P3-sw_0_3|e7|4|P2-sw_0_0|e17|3|P4-sw_0_4|e18|4|P0-sw_0_9|e3|3|node0_0_0_12
VLAN_0_Flow_18,240,10000,node0_0_0_10|P3-sw_0_3|e7|3|P5-sw_0_0|e27|4|P2-sw_0_6|e12|3|P0-sw_0_2|e2|4|node0_0_0_11
VLAN_0_Flow_18,800,10000,node0_0_0_10|P3-sw_0_3|e7|2|P1-sw_0_0|e13|1|P0-sw_0_2|e2|2|node0_0_0_11
VLAN_0_Flow_19,240,10000,node0_0_0_13|P3-sw_0_1|e26|3|P6-sw_0_6|e27|4|P3-sw_0_0|e21|3|P0-sw_0_9|e3|4|node0_0_0_12
VLAN_0_Flow_19,800,10000,node0_0_0_10|P3-sw_0_3|e7|2|P3-sw_0_0|e21|1|P0-sw_0_9|e3|2|node0_0_0_12
VLAN_0_Flow_20,120,1000,node0_0_0_10|P1-sw_0_3|e5|7|P1-sw_0_8|e8|5|P0-sw_0_2|e2|6|node0_0_0_11
VLAN_0_Flow_20,80,1000,node0_0_0_13|P2-sw_0_1|e25|7|P1-sw_0_0|e13|6|P0-sw_0_2|e2|5|node0_0_0_11
VLAN_0_Flow_21,260,5000,node0_0_0_10|P3-sw_0_3|e7|7|P3-sw_0_0|e21|6|P0-sw_0_9|e3|5|node0_0_0_12
VLAN_0_Flow_21,200,5000,node0_0_0_13|P2-sw_0_1|e25|4|P2-sw_0_0|e17|3|P4-sw_0_4|e18|4|P0-sw_0_9|e3|3|node0_0_0_12
VLAN_0_Flow_22,360,10000,node0_0_0_13|P2-sw_0_1|e25|4|P2-sw_0_0|e17|3|P4-sw_0_4|e18|4|P0-sw_0_9|e3|3|node0_0_0_12
VLAN_0_Flow_22,800,10000,node0_0_0_13|P2-sw_0_1|e25|2|P3-sw_0_0|e21|1|P0-sw_0_9|e3|2|node0_0_0_12
VLAN_0_Flow_23,240,10000,node0_0_0_13|P3-sw_0_1|e26|3|P6-sw_0_6|e27|4|P3-sw_0_0|e21|3|P0-sw_0_9|e3|4|node0_0_0_12
VLAN_0_Flow_23,800,10000,node0_0_0_13|P2-sw_0_1|e25|2|P3-sw_0_0|e21|1|P0-sw_0_9|e3|2|node0_0_0_12
VLAN_0_Flow_24,160,10000,node0_0_0_10|P2-sw_0_3|e6|4|P4-sw_0_6|e20|3|P0-sw_0_9|e3|4|node0_0_0_12
VLAN_0_Flow_24,800,10000,node0_0_0_13|P2-sw_0_1|e25|2|P3-sw_0_0|e21|1|P0-sw_0_9|e3|2|node0_0_0_12
VLAN_0_Flow_25,220,2000,node0_0_0_13|P1-sw_0_1|e24|7|P1-sw_0_7|e14|5|P0-sw_0_2|e2|7|node0_0_0_11
VLAN_0_Flow_26,140,2000,node0_0_0_13|P2-sw_0_1|e25|5|P1-sw_0_0|e13|6|P0-sw_0_2|e2|5|node0_0_0_11
VLAN_0_Flow_26,100,2000,node0_0_0_13|P1-sw_0_1|e24|6|P1-sw_0_7|e14|5|P0-sw_0_2|e2|7|node0_0_0_11
VLAN_0_Flow_28,280,2000,node0_0_0_10|P3-sw_0_3|e7|6|P1-sw_0_0|e13|5|P0-sw_0_2|e2|7|node0_0_0_11
VLAN_0_Flow_28,80,2000,node0_0_0_13|P2-sw_0_1|e25|7|P1-sw_0_0|e13|6|P0-sw_0_2|e2|5|node0_0_0_11
VLAN_0_Flow_29,200,5000,node0_0_0_10|P2-sw_0_3|e6|3|P2-sw_0_6|e12|4|P0-sw_0_2|e2|3|node0_0_0_11
