FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_1,350,1055,node0_0_4_4|P0-sw_0_4|e26|3|P0-sw_0_3|e20|4|P0-sw_0_2|e8|3|P0-sw_0_1|e1|4|P4-sw_0_0|e5|3|node0_0_0_2
VLAN_0_Flow_10,200,1212,node0_0_2_4|P5-sw_0_2|e24|2|node0_0_2_3
VLAN_0_Flow_13,300,1210,node0_0_4_2|P0-sw_0_4|e26|2|P6-sw_0_3|e31|1|node0_0_3_4
VLAN_0_Flow_15,800,1233,node0_0_3_3|P1-sw_0_3|e26|1|P1-sw_0_4|e32|2|P1-sw_0_5|e38|1|P0-sw_0_6|e14|2|P0-sw_0_7|e2|1|P2-sw_0_0|e3|2|node0_0_0_0
VLAN_0_Flow_17,300,1237,node0_0_2_0|P0-sw_0_2|e8|2|P6-sw_0_1|e13|1|node0_0_1_4
VLAN_0_Flow_22,250,1152,node0_0_2_0|P1-sw_0_2|e20|4|P1-sw_0_3|e26|3|P1-sw_0_4|e32|4|P2-sw_0_5|e39|3|node0_0_5_0
VLAN_0_Flow_23,350,1056,node0_0_3_3|P0-sw_0_3|e20|3|P0-sw_0_2|e8|4|P0-sw_0_1|e1|3|P1-sw_0_0|e2|4|P4-sw_0_7|e17|3|node0_0_7_2
VLAN_0_Flow_24,400,1283,node0_0_1_0|P0-sw_0_1|e1|2|P1-sw_0_0|e2|1|P5-sw_0_7|e18|2|node0_0_7_3
VLAN_0_Flow_26,100,1138,node0_0_7_1|P5-sw_0_7|e18|4|node0_0_7_3
VLAN_0_Flow_31,175,562,node0_0_3_3|P0-sw_0_3|e20|6|P0-sw_0_2|e8|5|P0-sw_0_1|e1|7|P1-sw_0_0|e2|6|P4-sw_0_7|e17|5|node0_0_7_2
VLAN_0_Flow_38,200,1200,node0_0_1_1|P0-sw_0_1|e1|4|P1-sw_0_0|e2|3|P6-sw_0_7|e19|4|node0_0_7_4
VLAN_0_Flow_39,50,608,node0_0_5_4|P3-sw_0_5|e40|7|node0_0_5_1
VLAN_0_Flow_41,900,1249,node0_0_2_1|P0-sw_0_2|e8|1|P0-sw_0_1|e1|2|P1-sw_0_0|e2|1|P1-sw_0_7|e14|2|P1-sw_0_6|e38|1|P0-sw_0_5|e32|2|P2-sw_0_4|e33|1|node0_0_4_0
VLAN_0_Flow_42,150,1200,node0_0_2_4|P5-sw_0_2|e24|3|node0_0_2_3
VLAN_0_Flow_47,100,1014,node0_0_0_1|P4-sw_0_0|e5|4|node0_0_0_2
VLAN_0_Flow_48,250,1066,node0_0_1_0|P1-sw_0_1|e8|3|P1-sw_0_2|e20|4|P6-sw_0_3|e31|3|node0_0_3_4
VLAN_0_Flow_51,400,1253,node0_0_4_2|P1-sw_0_4|e32|1|P4-sw_0_5|e41|2|node0_0_5_2
