FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_1,300,1055,node0_0_4_4|P1-sw_0_4|e32|4|P1-sw_0_5|e38|3|P0-sw_0_6|e14|4|P0-sw_0_7|e2|3|P4-sw_0_0|e5|4|node0_0_0_2
VLAN_0_Flow_3,450,1199,node0_0_5_4|P1-sw_0_5|e38|4|P0-sw_0_6|e14|3|P0-sw_0_7|e2|4|P0-sw_0_0|e1|3|P1-sw_0_1|e8|4|P1-sw_0_2|e20|3|P1-sw_0_3|e26|4|P2-sw_0_4|e33|3|node0_0_4_0
VLAN_0_Flow_10,400,1212,node0_0_2_4|P5-sw_0_2|e24|2|node0_0_2_3
VLAN_0_Flow_13,500,1210,node0_0_4_2|P0-sw_0_4|e26|2|P6-sw_0_3|e31|1|node0_0_3_4
VLAN_0_Flow_14,250,1157,node0_0_0_3|P1-sw_0_0|e2|4|P4-sw_0_7|e17|3|node0_0_7_2
VLAN_0_Flow_15,600,1233,node0_0_3_3|P0-sw_0_3|e20|1|P0-sw_0_2|e8|2|P0-sw_0_1|e1|1|P2-sw_0_0|e3|2|node0_0_0_0
VLAN_0_Flow_18,400,1146,node0_0_0_1|P0-sw_0_0|e1|4|P1-sw_0_1|e8|3|P1-sw_0_2|e20|4|P1-sw_0_3|e26|3|P2-sw_0_4|e33|4|node0_0_4_0
VLAN_0_Flow_22,250,1152,node0_0_2_0|P1-sw_0_2|e20|4|P1-sw_0_3|e26|3|P1-sw_0_4|e32|4|P2-sw_0_5|e39|3|node0_0_5_0
VLAN_0_Flow_23,600,1056,node0_0_3_3|P0-sw_0_3|e20|4|P0-sw_0_2|e8|3|P0-sw_0_1|e1|4|P1-sw_0_0|e2|3|P4-sw_0_7|e17|4|node0_0_7_2
VLAN_0_Flow_24,1100,1283,node0_0_1_0|P1-sw_0_1|e8|1|P1-sw_0_2|e20|2|P1-sw_0_3|e26|1|P1-sw_0_4|e32|2|P1-sw_0_5|e38|1|P0-sw_0_6|e14|2|P5-sw_0_7|e18|1|node0_0_7_3
VLAN_0_Flow_26,100,1138,node0_0_7_1|P5-sw_0_7|e18|4|node0_0_7_3
VLAN_0_Flow_31,150,562,node0_0_3_3|P0-sw_0_3|e20|7|P0-sw_0_2|e8|6|P0-sw_0_1|e1|5|P1-sw_0_0|e2|7|P4-sw_0_7|e17|6|node0_0_7_2
VLAN_0_Flow_38,200,1200,node0_0_1_1|P0-sw_0_1|e1|4|P1-sw_0_0|e2|3|P6-sw_0_7|e19|4|node0_0_7_4
VLAN_0_Flow_39,50,608,node0_0_5_4|P3-sw_0_5|e40|7|node0_0_5_1
VLAN_0_Flow_42,100,1200,node0_0_2_4|P5-sw_0_2|e24|4|node0_0_2_3
VLAN_0_Flow_43,300,794,node0_0_3_2|P1-sw_0_3|e26|7|P3-sw_0_4|e34|6|node0_0_4_1
VLAN_0_Flow_47,100,1014,node0_0_0_1|P4-sw_0_0|e5|4|node0_0_0_2
VLAN_0_Flow_48,200,1066,node0_0_1_0|P1-sw_0_1|e8|4|P1-sw_0_2|e20|3|P6-sw_0_3|e31|4|node0_0_3_4
VLAN_0_Flow_50,50,969,node0_0_7_1|P2-sw_0_7|e15|7|node0_0_7_0
VLAN_0_Flow_51,300,1253,node0_0_4_2|P1-sw_0_4|e32|2|P4-sw_0_5|e41|1|node0_0_5_2
VLAN_0_Flow_52,150,700,node0_0_7_1|P0-sw_0_7|e2|7|P4-sw_0_0|e5|6|node0_0_0_2
VLAN_0_Flow_53,125,570,node0_0_5_4|P1-sw_0_5|e38|7|P0-sw_0_6|e14|6|P0-sw_0_7|e2|5|P4-sw_0_0|e5|7|node0_0_0_2
VLAN_0_Flow_58,75,809,node0_0_0_3|P4-sw_0_0|e5|6|node0_0_0_2
VLAN_0_Flow_61,100,683,node0_0_3_2|P0-sw_0_3|e20|7|P0-sw_0_2|e8|6|P5-sw_0_1|e12|5|node0_0_1_3
VLAN_0_Flow_62,50,866,node0_0_2_0|P5-sw_0_2|e24|7|node0_0_2_3
