FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,100,1234,node0_0_11_4|P3-sw_0_11|e58|4|node0_0_11_1
VLAN_0_Flow_5,300,1394,node0_0_11_0|P1-sw_0_11|e56|2|P4-sw_0_10|e64|1|node0_0_10_2
VLAN_0_Flow_6,200,1149,node0_0_10_4|P1-sw_0_10|e56|4|P0-sw_0_11|e45|3|P2-sw_0_6|e46|4|node0_0_6_0
VLAN_0_Flow_8,50,861,node0_0_6_2|P5-sw_0_6|e49|7|node0_0_6_3
VLAN_0_Flow_13,400,1357,node0_0_0_0|P2-sw_0_0|e3|2|P1-sw_0_8|e20|1|P2-sw_0_7|e51|2|node0_0_7_0
VLAN_0_Flow_22,50,761,node0_0_0_1|P6-sw_0_0|e7|7|node0_0_0_3
VLAN_0_Flow_26,1000,1320,node0_0_7_1|P0-sw_0_7|e20|2|P0-sw_0_8|e3|1|P1-sw_0_0|e2|2|P1-sw_0_5|e14|1|P6-sw_0_4|e37|2|node0_0_4_4
VLAN_0_Flow_33,100,1046,node0_0_8_3|P3-sw_0_8|e22|4|node0_0_8_0
VLAN_0_Flow_44,400,1386,node0_0_2_0|P1-sw_0_2|e26|2|P1-sw_0_3|e32|1|P2-sw_0_4|e33|2|node0_0_4_0
VLAN_0_Flow_49,50,860,node0_0_4_1|P6-sw_0_4|e37|7|node0_0_4_4
VLAN_0_Flow_50,50,1038,node0_0_6_1|P5-sw_0_6|e49|7|node0_0_6_3
VLAN_0_Flow_61,900,1382,node0_0_3_3|P1-sw_0_3|e32|2|P0-sw_0_4|e14|1|P0-sw_0_5|e2|2|P0-sw_0_0|e1|1|P1-sw_0_1|e8|2|P4-sw_0_2|e29|1|node0_0_2_2
VLAN_0_Flow_63,400,1216,node0_0_0_0|P0-sw_0_0|e1|3|P6-sw_0_1|e13|4|node0_0_1_4
VLAN_0_Flow_71,75,627,node0_0_5_2|P1-sw_0_5|e14|7|P5-sw_0_4|e36|6|node0_0_4_3
VLAN_0_Flow_78,100,1113,node0_0_4_1|P5-sw_0_4|e36|4|node0_0_4_3
VLAN_0_Flow_79,600,1383,node0_0_1_2|P0-sw_0_1|e1|2|P2-sw_0_0|e3|1|P3-sw_0_8|e22|2|node0_0_8_0
VLAN_0_Flow_85,800,1303,node0_0_1_2|P1-sw_0_1|e8|2|P1-sw_0_2|e26|1|P1-sw_0_3|e32|2|P0-sw_0_4|e14|1|P2-sw_0_5|e15|2|P1-sw_0_9|e21|1|P5-sw_0_8|e24|2|node0_0_8_2
VLAN_0_Flow_92,100,1158,node0_0_8_3|P5-sw_0_8|e24|4|node0_0_8_2
VLAN_0_Flow_94,300,1391,node0_0_11_0|P1-sw_0_11|e56|2|P2-sw_0_10|e62|1|node0_0_10_0
VLAN_0_Flow_105,300,1187,node0_0_7_4|P5-sw_0_7|e54|4|node0_0_7_3
VLAN_0_Flow_106,200,1215,node0_0_7_2|P1-sw_0_7|e44|4|P1-sw_0_6|e45|3|P3-sw_0_11|e58|4|node0_0_11_1
VLAN_0_Flow_107,1300,1344,node0_0_7_1|P1-sw_0_7|e44|2|P1-sw_0_6|e45|1|P1-sw_0_11|e56|2|P0-sw_0_10|e38|1|P0-sw_0_9|e15|2|P1-sw_0_5|e14|1|P1-sw_0_4|e32|2|P2-sw_0_3|e39|1|node0_0_3_0
VLAN_0_Flow_111,450,1094,node0_0_11_3|P1-sw_0_11|e56|4|P4-sw_0_10|e64|3|node0_0_10_2
VLAN_0_Flow_112,200,1298,node0_0_1_2|P3-sw_0_1|e10|2|node0_0_1_1
VLAN_0_Flow_117,350,1126,node0_0_11_2|P1-sw_0_11|e56|4|P0-sw_0_10|e38|3|P0-sw_0_9|e15|4|P0-sw_0_5|e2|3|P0-sw_0_0|e1|4|P2-sw_0_1|e9|3|node0_0_1_0
VLAN_0_Flow_121,500,1323,node0_0_8_1|P0-sw_0_8|e3|2|P1-sw_0_0|e2|1|P1-sw_0_5|e14|2|P5-sw_0_4|e36|1|node0_0_4_3
VLAN_0_Flow_127,700,1302,node0_0_11_3|P1-sw_0_11|e56|2|P0-sw_0_10|e38|1|P0-sw_0_9|e15|2|P0-sw_0_5|e2|1|P0-sw_0_0|e1|2|P5-sw_0_1|e12|1|node0_0_1_3
VLAN_0_Flow_136,125,606,node0_0_7_4|P0-sw_0_7|e20|7|P0-sw_0_8|e3|6|P1-sw_0_0|e2|5|P6-sw_0_5|e19|7|node0_0_5_3
VLAN_0_Flow_139,50,925,node0_0_4_2|P2-sw_0_4|e33|7|node0_0_4_0
VLAN_0_Flow_141,900,1308,node0_0_6_2|P0-sw_0_6|e44|1|P0-sw_0_7|e20|2|P0-sw_0_8|e3|1|P1-sw_0_0|e2|2|P2-sw_0_5|e15|1|P2-sw_0_9|e38|2|P2-sw_0_10|e62|1|node0_0_10_0
VLAN_0_Flow_146,300,1244,node0_0_1_2|P0-sw_0_1|e1|4|P1-sw_0_0|e2|3|P2-sw_0_5|e15|4|P2-sw_0_9|e38|3|P4-sw_0_10|e64|4|node0_0_10_2
VLAN_0_Flow_150,900,1343,node0_0_4_1|P0-sw_0_4|e14|2|P0-sw_0_5|e2|1|P0-sw_0_0|e1|2|P2-sw_0_1|e9|1|node0_0_1_0
VLAN_0_Flow_152,75,817,node0_0_3_1|P0-sw_0_3|e26|7|P4-sw_0_2|e29|6|node0_0_2_2
VLAN_0_Flow_160,500,1367,node0_0_4_2|P0-sw_0_4|e14|2|P0-sw_0_5|e2|1|P2-sw_0_0|e3|2|P5-sw_0_8|e24|1|node0_0_8_2
VLAN_0_Flow_161,100,1207,node0_0_10_3|P4-sw_0_10|e64|4|node0_0_10_2
VLAN_0_Flow_165,800,1347,node0_0_10_4|P0-sw_0_10|e38|2|P0-sw_0_9|e15|1|P0-sw_0_5|e2|2|P0-sw_0_0|e1|1|P2-sw_0_1|e9|2|node0_0_1_0
VLAN_0_Flow_167,150,780,node0_0_5_0|P0-sw_0_5|e2|7|P2-sw_0_0|e3|6|P1-sw_0_8|e20|5|P1-sw_0_7|e44|7|P5-sw_0_6|e49|6|node0_0_6_3
VLAN_0_Flow_171,350,1112,node0_0_10_4|P0-sw_0_10|e38|4|P0-sw_0_9|e15|3|P0-sw_0_5|e2|4|P0-sw_0_0|e1|3|P1-sw_0_1|e8|4|P5-sw_0_2|e30|3|node0_0_2_3
VLAN_0_Flow_184,400,1294,node0_0_4_1|P1-sw_0_4|e32|2|P0-sw_0_3|e26|1|P5-sw_0_2|e30|2|node0_0_2_3
VLAN_0_Flow_190,1000,1326,node0_0_3_3|P1-sw_0_3|e32|2|P0-sw_0_4|e14|1|P0-sw_0_5|e2|2|P2-sw_0_0|e3|1|P2-sw_0_8|e21|2|P2-sw_0_9|e38|1|P4-sw_0_10|e64|2|node0_0_10_2
VLAN_0_Flow_192,200,1353,node0_0_7_2|P2-sw_0_7|e51|2|node0_0_7_0
VLAN_0_Flow_194,300,1325,node0_0_2_4|P1-sw_0_2|e26|2|P6-sw_0_3|e43|1|node0_0_3_4
VLAN_0_Flow_196,600,1349,node0_0_10_4|P0-sw_0_10|e38|2|P0-sw_0_9|e15|1|P0-sw_0_5|e2|2|P0-sw_0_0|e1|1|P2-sw_0_1|e9|2|node0_0_1_0
VLAN_0_Flow_197,300,1364,node0_0_2_1|P1-sw_0_2|e26|2|P2-sw_0_3|e39|1|node0_0_3_0
VLAN_0_Flow_199,400,1310,node0_0_8_1|P1-sw_0_8|e20|2|P1-sw_0_7|e44|1|P6-sw_0_6|e50|2|node0_0_6_4
VLAN_0_Flow_209,50,687,node0_0_6_1|P6-sw_0_6|e50|7|node0_0_6_4
VLAN_0_Flow_216,1000,1317,node0_0_11_0|P1-sw_0_11|e56|1|P0-sw_0_10|e38|2|P1-sw_0_9|e21|1|P0-sw_0_8|e3|2|P1-sw_0_0|e2|1|P6-sw_0_5|e19|2|node0_0_5_3
VLAN_0_Flow_221,50,975,node0_0_2_4|P5-sw_0_2|e30|7|node0_0_2_3
VLAN_0_Flow_227,300,1362,node0_0_0_2|P0-sw_0_0|e1|2|P5-sw_0_1|e12|1|node0_0_1_3
VLAN_0_Flow_231,100,1087,node0_0_7_4|P2-sw_0_7|e51|4|node0_0_7_0
VLAN_0_Flow_234,800,1313,node0_0_11_0|P1-sw_0_11|e56|2|P0-sw_0_10|e38|1|P0-sw_0_9|e15|2|P0-sw_0_5|e2|1|P0-sw_0_0|e1|2|P1-sw_0_1|e8|1|P5-sw_0_2|e30|2|node0_0_2_3
