FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,125,574,node0_0_4_0|P0-sw_0_4|e12|7|P0-sw_0_5|e2|6|P0-sw_0_0|e1|5|P3-sw_0_1|e9|7|node0_0_1_1
VLAN_0_Flow_1,600,1016,node0_0_2_3|P1-sw_0_2|e17|4|P1-sw_0_3|e22|3|P0-sw_0_4|e12|4|P0-sw_0_5|e2|3|P2-sw_0_0|e3|4|node0_0_0_0
VLAN_0_Flow_2,400,982,node0_0_5_1|P1-sw_0_5|e12|3|P3-sw_0_4|e24|4|node0_0_4_1
VLAN_0_Flow_3,600,1062,node0_0_1_3|P0-sw_0_1|e1|3|P1-sw_0_0|e2|4|P1-sw_0_5|e12|3|P1-sw_0_4|e22|4|P0-sw_0_3|e17|3|P2-sw_0_2|e18|4|node0_0_2_0
VLAN_0_Flow_4,300,1017,node0_0_4_3|P0-sw_0_4|e12|4|P0-sw_0_5|e2|3|P2-sw_0_0|e3|4|node0_0_0_0
VLAN_0_Flow_5,275,629,node0_0_0_3|P4-sw_0_0|e5|7|node0_0_0_2
VLAN_0_Flow_6,175,843,node0_0_4_0|P0-sw_0_4|e12|5|P0-sw_0_5|e2|6|P4-sw_0_0|e5|5|node0_0_0_2
VLAN_0_Flow_9,125,727,node0_0_0_1|P1-sw_0_0|e2|7|P1-sw_0_5|e12|6|P4-sw_0_4|e25|7|node0_0_4_2
VLAN_0_Flow_10,550,1089,node0_0_2_3|P1-sw_0_2|e17|4|P1-sw_0_3|e22|3|P0-sw_0_4|e12|4|P0-sw_0_5|e2|3|P0-sw_0_0|e1|4|P2-sw_0_1|e8|3|node0_0_1_0
VLAN_0_Flow_12,400,1145,node0_0_4_0|P0-sw_0_4|e12|2|P0-sw_0_5|e2|1|P2-sw_0_0|e3|2|node0_0_0_0
VLAN_0_Flow_13,300,852,node0_0_5_1|P0-sw_0_5|e2|7|P0-sw_0_0|e1|5|P3-sw_0_1|e9|6|node0_0_1_1
VLAN_0_Flow_15,200,960,node0_0_2_1|P0-sw_0_2|e7|4|P0-sw_0_1|e1|3|P2-sw_0_0|e3|4|node0_0_0_0
VLAN_0_Flow_17,300,1090,node0_0_5_3|P0-sw_0_5|e2|4|P0-sw_0_0|e1|3|P3-sw_0_1|e9|4|node0_0_1_1
VLAN_0_Flow_18,175,563,node0_0_5_3|P1-sw_0_5|e12|7|P1-sw_0_4|e22|5|P0-sw_0_3|e17|7|P4-sw_0_2|e20|5|node0_0_2_2
VLAN_0_Flow_19,550,971,node0_0_0_3|P0-sw_0_0|e1|3|P1-sw_0_1|e7|4|P1-sw_0_2|e17|3|P1-sw_0_3|e22|4|P4-sw_0_4|e25|3|node0_0_4_2
VLAN_0_Flow_20,450,923,node0_0_5_1|P1-sw_0_5|e12|4|P4-sw_0_4|e25|3|node0_0_4_2
VLAN_0_Flow_21,300,1160,node0_0_1_3|P0-sw_0_1|e1|2|P2-sw_0_0|e3|1|node0_0_0_0
VLAN_0_Flow_22,300,1003,node0_0_5_3|P0-sw_0_5|e2|4|P0-sw_0_0|e1|3|P2-sw_0_1|e8|4|node0_0_1_0
VLAN_0_Flow_24,300,959,node0_0_2_1|P4-sw_0_2|e20|4|node0_0_2_2
VLAN_0_Flow_26,350,1104,node0_0_1_3|P1-sw_0_1|e7|4|P1-sw_0_2|e17|3|P1-sw_0_3|e22|4|P0-sw_0_4|e12|3|P0-sw_0_5|e2|4|P2-sw_0_0|e3|3|node0_0_0_0
VLAN_0_Flow_28,75,565,node0_0_1_3|P2-sw_0_1|e8|6|node0_0_1_0
VLAN_0_Flow_31,400,1143,node0_0_4_0|P0-sw_0_4|e12|2|P0-sw_0_5|e2|1|P2-sw_0_0|e3|2|node0_0_0_0
VLAN_0_Flow_32,250,770,node0_0_2_1|P0-sw_0_2|e7|6|P3-sw_0_1|e9|5|node0_0_1_1
VLAN_0_Flow_33,500,1164,node0_0_5_3|P0-sw_0_5|e2|2|P0-sw_0_0|e1|1|P1-sw_0_1|e7|2|P4-sw_0_2|e20|1|node0_0_2_2
VLAN_0_Flow_34,400,1161,node0_0_5_0|P0-sw_0_5|e2|2|P0-sw_0_0|e1|1|P3-sw_0_1|e9|2|node0_0_1_1
VLAN_0_Flow_35,50,901,node0_0_4_3|P3-sw_0_4|e24|7|node0_0_4_1
VLAN_0_Flow_36,350,1021,node0_0_4_0|P0-sw_0_4|e12|3|P0-sw_0_5|e2|4|P4-sw_0_0|e5|3|node0_0_0_2
VLAN_0_Flow_37,100,947,node0_0_1_3|P3-sw_0_1|e9|4|node0_0_1_1
VLAN_0_Flow_39,175,896,node0_0_4_3|P3-sw_0_4|e24|5|node0_0_4_1
VLAN_0_Flow_40,125,604,node0_0_2_1|P0-sw_0_2|e7|6|P4-sw_0_1|e10|7|node0_0_1_2
VLAN_0_Flow_41,400,1025,node0_0_4_3|P0-sw_0_4|e12|4|P0-sw_0_5|e2|3|P2-sw_0_0|e3|4|node0_0_0_0
VLAN_0_Flow_42,100,986,node0_0_4_3|P4-sw_0_4|e25|4|node0_0_4_2
VLAN_0_Flow_44,400,1115,node0_0_5_2|P0-sw_0_5|e2|2|P0-sw_0_0|e1|1|P2-sw_0_1|e8|2|node0_0_1_0
VLAN_0_Flow_46,250,769,node0_0_2_1|P4-sw_0_2|e20|5|node0_0_2_2
VLAN_0_Flow_49,100,1043,node0_0_0_3|P4-sw_0_0|e5|4|node0_0_0_2
VLAN_0_Flow_50,450,975,node0_0_1_3|P0-sw_0_1|e1|4|P1-sw_0_0|e2|3|P1-sw_0_5|e12|4|P1-sw_0_4|e22|3|P0-sw_0_3|e17|4|P4-sw_0_2|e20|3|node0_0_2_2
VLAN_0_Flow_51,275,759,node0_0_5_0|P0-sw_0_5|e2|5|P2-sw_0_0|e3|7|node0_0_0_0
VLAN_0_Flow_52,150,946,node0_0_5_2|P0-sw_0_5|e2|4|P2-sw_0_0|e3|3|node0_0_0_0
VLAN_0_Flow_53,200,1161,node0_0_4_0|P3-sw_0_4|e24|2|node0_0_4_1
VLAN_0_Flow_54,350,1068,node0_0_4_0|P1-sw_0_4|e22|3|P0-sw_0_3|e17|4|P4-sw_0_2|e20|3|node0_0_2_2
VLAN_0_Flow_56,300,1136,node0_0_2_1|P0-sw_0_2|e7|2|P3-sw_0_1|e9|1|node0_0_1_1
VLAN_0_Flow_57,125,564,node0_0_5_1|P0-sw_0_5|e2|7|P0-sw_0_0|e1|5|P3-sw_0_1|e9|7|node0_0_1_1
VLAN_0_Flow_58,300,622,node0_0_0_3|P4-sw_0_0|e5|6|node0_0_0_2
VLAN_0_Flow_61,125,863,node0_0_0_1|P1-sw_0_0|e2|6|P1-sw_0_5|e12|5|P3-sw_0_4|e24|7|node0_0_4_1
VLAN_0_Flow_62,350,1068,node0_0_5_0|P1-sw_0_5|e12|3|P1-sw_0_4|e22|4|P0-sw_0_3|e17|3|P0-sw_0_2|e7|4|P2-sw_0_1|e8|3|node0_0_1_0
VLAN_0_Flow_63,125,652,node0_0_0_1|P4-sw_0_0|e5|7|node0_0_0_2
VLAN_0_Flow_66,400,721,node0_0_5_2|P1-sw_0_5|e12|7|P3-sw_0_4|e24|5|node0_0_4_1
VLAN_0_Flow_68,300,1167,node0_0_0_1|P0-sw_0_0|e1|2|P2-sw_0_1|e8|1|node0_0_1_0
VLAN_0_Flow_69,200,932,node0_0_5_2|P0-sw_0_5|e2|4|P0-sw_0_0|e1|3|P2-sw_0_1|e8|4|node0_0_1_0
VLAN_0_Flow_70,650,925,node0_0_5_0|P1-sw_0_5|e12|4|P1-sw_0_4|e22|3|P0-sw_0_3|e17|4|P0-sw_0_2|e7|3|P0-sw_0_1|e1|4|P4-sw_0_0|e5|3|node0_0_0_2
VLAN_0_Flow_72,75,830,node0_0_2_3|P0-sw_0_2|e7|7|P3-sw_0_1|e9|6|node0_0_1_1
VLAN_0_Flow_73,250,1001,node0_0_0_1|P0-sw_0_0|e1|3|P1-sw_0_1|e7|4|P4-sw_0_2|e20|3|node0_0_2_2
VLAN_0_Flow_74,250,1013,node0_0_0_3|P2-sw_0_0|e3|3|node0_0_0_0
VLAN_0_Flow_75,100,811,node0_0_5_1|P0-sw_0_5|e2|7|P0-sw_0_0|e1|6|P2-sw_0_1|e8|5|node0_0_1_0
VLAN_0_Flow_76,200,1145,node0_0_1_3|P2-sw_0_1|e8|2|node0_0_1_0
