FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_27,600,1496,node0_0_30_4|e177|sw_0_30-P1|e172|2|sw_0_29-P0|e138|1|sw_0_28-P1|e127|2|sw_0_23-P1|e126|1|sw_0_22-P4|e135|2|node0_0_22_2
VLAN_0_Flow_40,150,1299,node0_0_16_0|e105|sw_0_16-P2|e104|4|sw_0_27-P3|e122|3|node0_0_27_0
VLAN_0_Flow_52,350,1026,node0_0_1_4|e13|sw_0_1-P0|e1|7|sw_0_0-P2|e3|6|sw_0_11-P1|e20|5|sw_0_9-P1|e57|7|sw_0_8-P2|e59|6|sw_0_19-P1|e74|5|sw_0_17-P1|e102|7|sw_0_16-P2|e104|6|sw_0_27-P2|e121|5|sw_0_28-P2|e138|7|sw_0_29-P1|e172|6|sw_0_30-P0|e161|5|sw_0_31-P2|e162|7|node0_0_31_0
VLAN_0_Flow_63,600,1326,node0_0_1_3|e12|sw_0_1-P0|e1|2|sw_0_0-P2|e3|1|sw_0_11-P2|e21|2|sw_0_13-P1|e80|1|sw_0_14-P5|e95|2|node0_0_14_3
VLAN_0_Flow_81,800,1374,node0_0_26_3|e170|sw_0_26-P0|e120|2|sw_0_27-P0|e104|1|sw_0_16-P0|e102|2|sw_0_17-P0|e74|1|sw_0_19-P0|e59|2|sw_0_8-P1|e58|1|sw_0_10-P3|e70|2|node0_0_10_1
VLAN_0_Flow_83,900,1371,node0_0_26_1|e168|sw_0_26-P0|e120|2|sw_0_27-P0|e104|1|sw_0_16-P0|e102|2|sw_0_17-P0|e74|1|sw_0_19-P0|e59|2|sw_0_8-P1|e58|1|sw_0_10-P0|e51|2|sw_0_12-P3|e53|1|node0_0_12_0
VLAN_0_Flow_94,700,1420,node0_0_19_1|e77|sw_0_19-P0|e59|2|sw_0_8-P0|e57|1|sw_0_9-P0|e20|2|sw_0_11-P0|e3|1|sw_0_0-P1|e2|2|sw_0_2-P3|e16|1|node0_0_2_1
VLAN_0_Flow_106,300,1234,node0_0_21_3|e146|sw_0_21-P0|e97|4|sw_0_20-P0|e75|3|sw_0_19-P0|e59|4|sw_0_8-P0|e57|3|sw_0_9-P3|e65|4|node0_0_9_1
VLAN_0_Flow_144,500,1454,node0_0_8_0|e60|sw_0_8-P0|e57|2|sw_0_9-P0|e20|1|sw_0_11-P2|e21|2|sw_0_13-P2|e81|1|node0_0_13_0
VLAN_0_Flow_148,700,1400,node0_0_17_2|e111|sw_0_17-P1|e102|2|sw_0_16-P2|e104|1|sw_0_27-P1|e120|2|sw_0_26-P1|e155|1|sw_0_25-P0|e148|2|sw_0_24-P2|e150|1|node0_0_24_0
