FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,500,1535,node0_0_11_3|e54|sw_0_11-P1|e50|2|sw_0_10-P0|e35|1|sw_0_9-P0|e14|2|sw_0_5-P4|e16|1|node0_0_5_1
VLAN_0_Flow_7,300,1493,node0_0_8_2|e23|sw_0_8-P0|e3|2|sw_0_0-P4|e5|1|node0_0_0_1
VLAN_0_Flow_9,75,703,node0_0_2_0|e26|sw_0_2-P0|e8|7|sw_0_1-P3|e10|6|node0_0_1_1
VLAN_0_Flow_10,250,1131,node0_0_4_1|e32|sw_0_4-P0|e13|4|sw_0_5-P2|e14|3|sw_0_9-P2|e35|4|sw_0_10-P3|e56|3|node0_0_10_1
VLAN_0_Flow_22,100,1254,node0_0_10_0|e55|sw_0_10-P3|e56|4|node0_0_10_1
VLAN_0_Flow_23,50,802,node0_0_9_1|e37|sw_0_9-P6|e39|7|node0_0_9_3
VLAN_0_Flow_26,450,1385,node0_0_5_3|e18|sw_0_5-P1|e13|4|sw_0_4-P1|e30|3|sw_0_3-P0|e25|4|sw_0_2-P0|e8|3|sw_0_1-P0|e1|4|sw_0_0-P2|e3|3|sw_0_8-P1|e19|4|sw_0_7-P5|e49|3|node0_0_7_3
VLAN_0_Flow_29,100,1149,node0_0_2_0|e26|sw_0_2-P5|e29|4|node0_0_2_3
VLAN_0_Flow_31,900,1555,node0_0_7_0|e46|sw_0_7-P0|e19|2|sw_0_8-P0|e3|1|sw_0_0-P0|e1|2|sw_0_1-P1|e8|1|sw_0_2-P1|e25|2|sw_0_3-P1|e30|1|sw_0_4-P0|e13|2|sw_0_5-P5|e17|1|node0_0_5_2
VLAN_0_Flow_36,125,811,node0_0_7_0|e46|sw_0_7-P0|e19|7|sw_0_8-P2|e20|6|sw_0_9-P0|e14|5|sw_0_5-P4|e16|7|node0_0_5_1
VLAN_0_Flow_38,150,886,node0_0_3_3|e43|sw_0_3-P1|e30|7|sw_0_4-P0|e13|6|sw_0_5-P2|e14|5|sw_0_9-P6|e39|6|node0_0_9_3
